recordingID	SpeakerID	gross duration	net duration	in/out	languageID	nativeness	sex	filename	recordingID other line	lawaai	ruis	muziek_hoorbaar	achtergrondspreker	auto	galm	beller_welke_emotie	beller_fluistert	beller_stemverheffing	beller_leeftijd	beller_formeel	beller_regionaal_accent	beller_spontaniteit	annotatorID	Transcribed
1300	37207	40	12.872	2	4	goed	F	37207_1300.wav	None	nee	nee	nee	nee	nee	nee	kort	nee	langdurig	volwassene	nee	nee	dialoog	aaa	TRUE
1301	37208	127	37.224	1	9	goed	M	37208_1301.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1302	37208	68	18.344	1	9	goed	M	37208_1302.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1303	37208	117	36.144	2	3	goed	M	37208_1303.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1304	37208	79	15.848	1	9	goed	M	37208_1304.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1305	37208	81	15.664	1	3	goed	M	37208_1305.wav	None	ja	nee	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1306	37208	64	11.072	2	9	goed	M	37208_1306.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1307	37208	66	12.136	1	9	goed	M	37208_1307.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1308	37209	32	1.344	1	5	moedertaal	M	37209_1308.wav	None	nee	nee	langdurig	nee	nee	nee	kort	nee	nee	volwassene	nee	nee	monoloog	aaa	FALSE
1309	37209	89	36.9935	1	11	moedertaal	M	37209_1309.wav	None	nee	nee	langdurig	nee	nee	ja	kort	nee	kort	volwassene	nee	ja	dialoog	aaa	FALSE
1310	37209	33	9.416	1	5	moedertaal	M	37209_1310.wav	None	ja	nee	nee	nee	nee	ja	kort	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1311	37209	147	99.488	1	5	moedertaal	M	37209_1311.wav	None	nee	nee	nee	nee	nee	nee	kort	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1312	37209	102	42.04	2	11	moedertaal	M	37209_1312.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	aaa	FALSE
1313	37210	67	17.88	2	3	moedertaal	M	37210_1313.wav	None	nee	zwak	langdurig	nee	ja	nee	kort	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1314	37210	65	13.584	1	3	moedertaal	M	37210_1314.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1315	37210	103	29.008	2	3	moedertaal	M	37210_1315.wav	None	nee	nee	nee	nee	nee	ja	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1316	37210	77	9.272	2	3	moedertaal	M	37210_1316.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1317	37210	64	22.92	2	3	moedertaal	M	37210_1317.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1318	37210	94	28.568	2	3	moedertaal	M	37210_1318.wav	None	ja	nee	kort	nee	ja	nee	nee	nee	nee	volwassene	ja	ja	dialoog	ccc	FALSE
1319	37211	75	21.84	2	8	moedertaal	M	37211_1319.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	langdurig	volwassene	nee	nee	dialoog	aaa	FALSE
1320	37211	36	9.816	2	8	moedertaal	M	37211_1320.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
1321	37211	246	135.536	2	8	moedertaal	M	37211_1321.wav	None	nee	zwak	nee	ja	ja	nee	nee	nee	langdurig	volwassene	nee	nee	dialoog	aaa	FALSE
1322	37211	63	19.368	2	8	moedertaal	M	37211_1322.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1323	37211	114	69.8345	1	8	moedertaal	M	37211_1323.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	langdurig	volwassene	nee	nee	dialoog	aaa	FALSE
1324	37212	62	21.88	1	9	goed	M	37212_1324.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1325	37212	71	27.952	1	18	goed	M	37212_1325.wav	1704	nee	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1326	37212	243	58.312	1	9	goed	M	37212_1326.wav	None	ja	zwak	langdurig	ja	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1327	37212	76	23.072	2	9	goed	M	37212_1327.wav	1382	ja	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1328	37212	260	93.656	2	3	moedertaal	M	37212_1328.wav	1838	ja	nee	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1329	37212	111	39.072	2	9	goed	M	37212_1329.wav	1383	ja	nee	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1330	37212	223	67.32	2	3	moedertaal	M	37212_1330.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1331	37212	95	22.928	2	9	goed	M	37212_1331.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1332	37212	125	56.384	1	3	moedertaal	M	37212_1332.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1333	37212	168	56.824	2	18	goed	M	37212_1333.wav	None	ja	nee	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1334	37212	64	16.992	1	3	moedertaal	M	37212_1334.wav	1839	nee	nee	nee	ja	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1335	37212	70	16.784	2	18	goed	M	37212_1335.wav	1705	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1336	37212	62	26.808	2	3	moedertaal	M	37212_1336.wav	1706	nee	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1337	37212	186	75.712	2	3	moedertaal	M	37212_1337.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1338	37212	231	88.232	1	9	goed	M	37212_1338.wav	1395	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1339	37212	116	39.544	2	3	moedertaal	M	37212_1339.wav	None	ja	nee	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1340	37212	389	163.904	2	3	moedertaal	M	37212_1340.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1341	37212	125	51.72	2	18	goed	M	37212_1341.wav	1707	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1342	37212	63	25.944	1	9	goed	M	37212_1342.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1343	37212	64	17.152	2	18	goed	M	37212_1343.wav	1708	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1344	37212	193	80.24	1	16	goed	M	37212_1344.wav	None	ja	nee	nee	ja	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1345	37212	139	51.376	2	16	goed	M	37212_1345.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1346	37212	116	31.192	2	16	goed	M	37212_1346.wav	None	ja	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1347	37212	502	127.784	2	9	goed	M	37212_1347.wav	None	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1348	37212	103	23.808	2	18	goed	M	37212_1348.wav	1851	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1349	37212	72	25.96	1	9	goed	M	37212_1349.wav	1461	ja	zwak	nee	ja	nee	nee	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1350	37212	143	39.64	2	18	goed	M	37212_1350.wav	1854	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1351	37212	101	56.8	2	9	goed	M	37212_1351.wav	1462	ja	zwak	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1352	37212	87	34.72	2	3	moedertaal	M	37212_1352.wav	1735	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1353	37212	181	49.584	2	3	moedertaal	M	37212_1353.wav	1736	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1354	37212	137	68.464	1	3	moedertaal	M	37212_1354.wav	1698	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1355	37212	130	34.96	1	3	moedertaal	M	37212_1355.wav	1699	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1356	37212	64	24.2	2	3	moedertaal	M	37212_1356.wav	1737	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1357	37212	89	19.72	1	3	moedertaal	M	37212_1357.wav	1700	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1358	37212	94	32.792	2	3	moedertaal	M	37212_1358.wav	1738	nee	nee	nee	nee	ja	nee	kort	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1359	37212	62	17.904	2	3	moedertaal	M	37212_1359.wav	1701	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1360	37212	95	32.048	2	3	moedertaal	M	37212_1360.wav	1702	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1361	37213	110	45.152	2	4	moedertaal	F	37213_1361.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	TRUE
1362	37213	30	17.92	1	4	moedertaal	F	37213_1362.wav	None	nee	nee	nee	nee	nee	ja	langdurig	nee	langdurig	volwassene	nee	nee	dialoog	aaa	TRUE
1363	37213	49	19.352	1	4	moedertaal	F	37213_1363.wav	None	nee	nee	nee	nee	nee	ja	langdurig	nee	langdurig	volwassene	nee	nee	dialoog	aaa	TRUE
1364	37213	108	45.128	1	4	moedertaal	F	37213_1364.wav	None	nee	nee	nee	nee	nee	ja	langdurig	nee	langdurig	volwassene	nee	nee	dialoog	aaa	TRUE
1365	37213	57	26.008	1	4	moedertaal	F	37213_1365.wav	None	nee	nee	nee	nee	nee	ja	langdurig	nee	langdurig	volwassene	nee	nee	dialoog	aaa	TRUE
1366	37214	107	44.624	1	5	moedertaal	M	37214_1366.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1367	37214	62	25.464	1	5	moedertaal	M	37214_1367.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
1368	37214	175	57.336	3	5	moedertaal	M	37214_1368.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	nee	dialoog	aaa	FALSE
1369	37214	105	53.424	1	5	moedertaal	M	37214_1369.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1370	37214	45	10.16	2	5	moedertaal	M	37214_1370.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1371	37215	36	6.384	2	9	goed	M	37215_1371.wav	None	ja	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1372	37215	86	20.264	2	9	goed	M	37215_1372.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1373	37215	48	8.328	1	9	goed	M	37215_1373.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	aaa	TRUE
1374	37215	49	16.128	2	9	goed	M	37215_1374.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	aaa	TRUE
1375	37215	69	28.1455	1	9	goed	M	37215_1375.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1376	37216	125	31.728	1	4	moedertaal	M	37216_1376.wav	None	ja	matig	nee	ja	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	aaa	TRUE
1377	37216	50	9.832	2	4	moedertaal	M	37216_1377.wav	None	ja	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1378	37216	49	6.776	1	4	moedertaal	M	37216_1378.wav	None	nee	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1379	37216	61	10.12	1	4	moedertaal	M	37216_1379.wav	None	nee	nee	nee	nee	ja	nee	kort	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1380	37216	88	21.064	2	4	moedertaal	M	37216_1380.wav	None	ja	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1381	37216	52	19.632	2	4	moedertaal	M	37216_1381.wav	None	nee	nee	kort	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	aaa	TRUE
1382	37217	76	15.928	2	9	goed	F	37217_1382.wav	1327	ja	nee	kort	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1383	37217	111	31.912	2	9	goed	F	37217_1383.wav	1329	ja	nee	nee	ja	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1384	37217	88	22.688	2	18	goed	F	37217_1384.wav	None	ja	zwak	kort	ja	nee	ja	nee	nee	nee	volwassene	ja	ja	dialoog	ccc	FALSE
1385	37217	149	28.216	2	18	goed	F	37217_1385.wav	None	ja	nee	kort	ja	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
1386	37217	109	30.96	2	9	goed	F	37217_1386.wav	None	ja	nee	kort	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1387	37217	80	15.704	1	18	goed	F	37217_1387.wav	None	ja	nee	kort	nee	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
1388	37217	73	15.672	2	18	goed	F	37217_1388.wav	None	ja	nee	kort	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1389	37217	111	29.376	2	9	goed	F	37217_1389.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1390	37217	90	25.704	2	9	goed	F	37217_1390.wav	None	ja	nee	kort	ja	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1391	37217	69	12.592	2	9	goed	F	37217_1391.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1392	37217	195	16.376	2	18	goed	F	37217_1392.wav	None	ja	zwak	langdurig	ja	nee	ja	kort	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1393	37217	76	15.744	1	18	goed	F	37217_1393.wav	None	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1394	37217	115	25.888	2	9	goed	F	37217_1394.wav	None	ja	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1395	37217	231	77.224	1	18	goed	F	37217_1395.wav	1338	ja	zwak	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
1396	37217	190	25.344	2	9	goed	F	37217_1396.wav	None	ja	nee	kort	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1397	37217	171	53.136	2	18	goed	F	37217_1397.wav	None	ja	zwak	langdurig	nee	nee	ja	nee	nee	langdurig	volwassene	nee	ja	dialoog	ccc	FALSE
1398	37217	287	77.136	2	18	goed	F	37217_1398.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
1399	37217	69	18.736	2	9	goed	F	37217_1399.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1400	37217	339	54.616	2	9	goed	F	37217_1400.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1401	37217	85	11.368	2	9	goed	F	37217_1401.wav	None	ja	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1402	37217	244	53.84	2	9	goed	F	37217_1402.wav	None	ja	zwak	nee	ja	nee	ja	nee	nee	langdurig	volwassene	nee	ja	dialoog	ccc	TRUE
1403	37217	186	35.712	2	9	goed	F	37217_1403.wav	None	ja	nee	nee	nee	nee	ja	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1404	37217	71	12.264	1	18	goed	F	37217_1404.wav	1819	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1405	37218	139	90.504	2	11	moedertaal	F	37218_1405.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	kort	volwassene	nee	ja	dialoog	aaa	FALSE
1406	37218	58	21.168	2	5	moedertaal	F	37218_1406.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	FALSE
1407	37218	94	21.616	2	11	moedertaal	F	37218_1407.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	langdurig	volwassene	nee	ja	dialoog	aaa	FALSE
1408	37218	119	64.152	2	11	moedertaal	F	37218_1408.wav	None	ja	nee	kort	nee	nee	nee	kort	nee	langdurig	volwassene	nee	ja	dialoog	aaa	FALSE
1409	37218	74	46.424	1	11	moedertaal	F	37218_1409.wav	None	nee	nee	langdurig	nee	nee	ja	nee	nee	langdurig	volwassene	nee	ja	dialoog	aaa	FALSE
1410	37218	82	47.856	1	11	moedertaal	F	37218_1410.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	langdurig	volwassene	nee	ja	dialoog	aaa	FALSE
1411	37219	209	74.288	2	3	moedertaal	M	37219_1411.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1412	37219	65	18.88	1	3	moedertaal	M	37219_1412.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1413	37219	165	47.28	2	3	moedertaal	M	37219_1413.wav	None	ja	nee	kort	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1414	37219	65	10.912	2	3	moedertaal	M	37219_1414.wav	None	ja	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1415	37219	74	24.568	1	3	moedertaal	M	37219_1415.wav	None	ja	zwak	kort	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1416	37220	107	24.128	2	3	moedertaal	M	37220_1416.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1417	37220	82	20.04	2	3	moedertaal	M	37220_1417.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1418	37220	108	42.368	2	18	goed	M	37220_1418.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1419	37220	130	42.776	1	9	goed	M	37220_1419.wav	1452	ja	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1420	37220	93	8.76	2	3	moedertaal	M	37220_1420.wav	None	ja	nee	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1421	37220	106	32.712	1	9	goed	M	37220_1421.wav	1458	nee	nee	nee	nee	nee	nee	nee	kort	kort	volwassene	nee	ja	dialoog	ccc	TRUE
1422	37220	63	13.504	2	3	moedertaal	M	37220_1422.wav	None	ja	matig	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1423	37220	75	10.384	1	9	goed	M	37220_1423.wav	None	nee	nee	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1424	37220	75	18.672	2	9	goed	M	37220_1424.wav	1463	ja	nee	langdurig	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1425	37220	284	55.772	2	3	moedertaal	M	37220_1425.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1426	37220	124	28.72	2	18	goed	M	37220_1426.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1427	37220	84	23.528	1	18	goed	M	37220_1427.wav	1472	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1428	37220	68	8.232	2	18	goed	M	37220_1428.wav	None	nee	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1429	37220	114	36.304	1	18	goed	M	37220_1429.wav	1473	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1430	37220	92	27.6	1	18	goed	M	37220_1430.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	kort	volwassene	nee	ja	dialoog	ccc	FALSE
1431	37220	87	8.848	2	18	goed	M	37220_1431.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1432	37220	89	22.28	2	18	goed	M	37220_1432.wav	None	ja	zwak	nee	ja	ja	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1433	37220	81	26.544	2	3	moedertaal	M	37220_1433.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1434	37220	65	14.84	2	3	moedertaal	M	37220_1434.wav	None	ja	matig	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1435	37220	70	18.552	2	18	goed	M	37220_1435.wav	None	ja	nee	nee	ja	nee	ja	kort	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1436	37221	37	6.04	2	4	moedertaal	M	37221_1436.wav	None	ja	nee	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	TRUE
1437	37221	80	21.9635	2	4	moedertaal	M	37221_1437.wav	None	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	TRUE
1438	37221	93	40.035	2	4	moedertaal	M	37221_1438.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	TRUE
1439	37221	33	14.232	1	4	moedertaal	M	37221_1439.wav	None	nee	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	nee	monoloog	aaa	TRUE
1440	37221	89	26.272	1	4	moedertaal	M	37221_1440.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	aaa	TRUE
1441	37222	81	26.024	1	9	goed	M	37222_1441.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1442	37222	77	29.896	2	9	goed	M	37222_1442.wav	1923	ja	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1443	37222	87	44.12	2	9	goed	M	37222_1443.wav	1924	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1444	37222	169	82.496	1	9	goed	M	37222_1444.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1445	37222	173	50.392	1	9	goed	M	37222_1445.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1446	37222	77	25.52	2	3	moedertaal	M	37222_1446.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1447	37222	93	28.008	1	9	goed	M	37222_1447.wav	None	ja	nee	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1448	37222	177	63.816	2	9	goed	M	37222_1448.wav	None	nee	nee	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1449	37222	83	28.28	2	3	moedertaal	M	37222_1449.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1450	37222	73	41.296	2	3	moedertaal	M	37222_1450.wav	1703	nee	nee	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	nee	dialoog	ccc	FALSE
1451	37222	75	31.92	2	18	goed	M	37222_1451.wav	None	ja	zwak	nee	ja	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	FALSE
1452	37223	130	18.552	1	7	goed	M	37223_1452.wav	1419	nee	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1453	37223	87	15.752	2	7	goed	M	37223_1453.wav	None	ja	zwak	nee	ja	nee	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1454	37223	70	20.048	2	7	goed	M	37223_1454.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1455	37223	130	23.776	2	7	goed	M	37223_1455.wav	None	ja	zwak	nee	nee	nee	nee	nee	nee	nee	volwassene	ja	ja	dialoog	ccc	TRUE
1456	37223	91	23.712	1	7	goed	M	37223_1456.wav	None	nee	zwak	nee	nee	ja	nee	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1457	37223	78	20.44	2	7	goed	M	37223_1457.wav	None	ja	zwak	nee	ja	ja	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1458	37223	106	25.704	1	7	goed	M	37223_1458.wav	1421	nee	zwak	nee	nee	nee	nee	nee	kort	nee	volwassene	nee	ja	dialoog	ccc	TRUE
1459	37223	97	21.992	1	7	goed	M	37223_1459.wav	None	nee	zwak	nee	nee	nee	ja	nee	nee	nee	volwassene	nee	ja	dialoog	ccc	TRUE
